model,year,motor_type,running,color,type,status,motor_volume,price
3,0.18134738460255542,3,0.38971970848497056,1,4.0,2.0,1.8379277833622016,0.0024208071101634227
0,0.6368890554603677,3,-0.8995919081360608,1,1.0,3.0,-0.13841630326565363,0.2812092258847652
3,0.4850418318410969,3,-0.8663193502877761,1,4.0,3.0,1.8379277833622016,0.6018159074755574
3,0.6368890554603677,3,-0.13432307762551313,16,4.0,3.0,-0.13841630326565363,0.7690889587403184
0,-0.42604150987452755,3,-1.2321511238296663,1,1.0,3.0,-0.9289539379167956,-0.7781867654587217
2,0.33319460822182617,3,0.12353924569869305,1,1.0,3.0,-0.13841630326565363,1.6054542150641238
3,0.18134738460255542,3,0.17149194948442037,14,4.0,3.0,-0.13841630326565363,0.11393617462000415
3,0.4850418318410969,3,0.4313104057953264,7,4.0,3.0,-0.13841630326565363,0.14181501649746434
2,-2.5519026405443177,1,-0.04352451790106729,16,1.0,3.0,-0.13841630326565363,-0.0324277452366618
2,-1.6408192988286934,3,2.179001467093156,1,1.0,2.0,-0.13841630326565363,-1.6424308636599871
0,0.4850418318410969,3,0.032039711615910224,16,1.0,3.0,-0.13841630326565363,0.09999675368127406
3,0.33319460822182617,3,0.27659301180080276,1,4.0,2.0,1.8379277833622016,0.12787559555873423
0,0.7887362790796384,3,-0.6100102108205252,16,1.0,3.0,-1.7194915725679376,1.7448484244514246
1,0.7887362790796384,3,-1.0360093953140281,7,1.0,3.0,-0.13841630326565363,0.3509063305784157
4,0.18134738460255542,3,-1.2303211331480106,1,1.0,3.0,-0.9289539379167956,-0.41576182105173926
0,0.18134738460255542,3,-0.09521116871488644,16,1.0,3.0,-0.13841630326565363,-0.5133377676228499
1,0.33319460822182617,4,0.2665953869818476,16,1.0,3.0,-0.13841630326565363,-0.13697340227713747
0,0.33319460822182617,3,-0.08441424085308606,1,1.0,2.0,-0.13841630326565363,-0.37394355823554903
1,0.6368890554603677,3,-0.30068586686693666,7,1.0,3.0,-0.13841630326565363,0.14181501649746434
0,0.02950016098328468,3,0.0985848273124796,2,1.0,3.0,-0.13841630326565363,-0.6109137141939606
3,0.33319460822182617,3,-0.26741330901865185,16,,3.0,1.8379277833622016,0.37878517245587584
2,-1.337124851590152,3,-1.2295264074749614,14,1.0,,-0.13841630326565363,-1.3218241820691952
3,0.33319460822182617,3,-0.11768679870137082,16,4.0,3.0,-0.13841630326565363,0.14181501649746434
1,-0.2741942862552568,3,0.19216389626078018,1,1.0,2.0,-0.13841630326565363,-0.48545892574538974
3,0.4850418318410969,3,0.0985848273124796,14,4.0,3.0,-0.13841630326565363,0.07211791180381387
0,0.6368890554603677,3,-0.9428722420615204,16,2.0,3.0,-0.13841630326565363,0.2115121211911148
4,-0.729735957113069,1,0.3699686886094859,16,1.0,3.0,-0.13841630326565363,-1.0431751575039807
2,-3.159291535021401,3,2.9026145784866237,0,1.0,2.0,-0.13841630326565363,-1.740006810231098
4,0.6368890554603677,3,-0.27074056480348035,12,1.0,2.0,-0.13841630326565363,0.07211791180381387
2,0.4850418318410969,3,-0.6430896673413694,1,1.0,3.0,-0.13841630326565363,2.3721223666942786
1,0.18134738460255542,3,9.248538235590766,16,1.0,3.0,-0.13841630326565363,-0.48545892574538974
4,0.18134738460255542,3,-0.04352451790106729,1,1.0,3.0,-1.7194915725679376,0.2115121211911148
0,0.33319460822182617,3,-1.2319015796458042,7,1.0,3.0,-0.13841630326565363,-0.3181858744806286
0,0.33319460822182617,3,0.015403432691767919,16,1.0,3.0,-0.13841630326565363,-0.2484887697869782
2,-1.337124851590152,3,0.421655339423305,1,1.0,3.0,-0.13841630326565363,-1.0709146051720535
3,0.4850418318410969,3,-0.3846564132722737,7,4.0,3.0,-0.13841630326565363,0.0024208071101634227
3,1.0924307263181798,3,-1.1857995008864703,1,4.0,3.0,-2.114760389893509,2.3024252620006282
2,-0.12234706263598606,3,-1.1112053760511513,13,1.0,3.0,-0.13841630326565363,0.2812092258847652
2,-1.1852776279708812,1,1.765508260582603,6,1.0,3.0,1.8379277833622016,-1.1127328679882438
3,0.9405835026989091,3,-0.9015229214104651,1,4.0,,-0.13841630326565363,0.546058223720637
3,0.9405835026989091,3,-0.9293542111313516,7,4.0,3.0,1.8379277833622016,2.6509107854688807
3,0.33319460822182617,3,-0.15095935654965542,1,4.0,2.0,-0.13841630326565363,0.33696690963968556
0,0.33319460822182617,3,-0.5169574928807871,7,1.0,3.0,-0.13841630326565363,-0.45758008386792953
4,0.7887362790796384,3,-0.11768679870137082,13,1.0,3.0,-0.13841630326565363,-0.011518613828566667
4,1.0924307263181798,3,-1.2318006201107694,1,1.0,,-0.13841630326565363,1.326665796289522
0,-0.12234706263598606,1,0.21490873616802844,16,1.0,,-0.9289539379167956,-0.6248531351326906
4,-0.5778887334937983,4,0.3182820377956667,1,1.0,3.0,-0.13841630326565363,-0.7642473445199915
2,0.33319460822182617,3,-0.6844389879924248,16,1.0,3.0,-0.9289539379167956,1.953939738532376
3,0.33319460822182617,3,-0.5293790355509673,1,,3.0,-0.13841630326565363,1.1036350612698405
3,0.7887362790796384,3,-0.787812289620063,1,4.0,3.0,-0.13841630326565363,0.5181793818431768
2,-3.0074443114021303,1,2.385748070348433,1,1.0,2.0,3.0237342353389143,-1.6424308636599871
3,0.4850418318410969,3,-0.08607786874550039,2,4.0,2.0,-0.13841630326565363,0.4903005399657166
4,0.6368890554603677,3,-0.017869125156516844,1,1.0,3.0,-0.9289539379167956,0.6993918540466679
4,-0.12234706263598606,3,-0.04352451790106729,16,1.0,3.0,-0.13841630326565363,-0.22060992790951803
3,0.4850418318410969,3,-0.40533107359780135,1,4.0,3.0,-0.13841630326565363,-0.0324277452366618
1,0.6368890554603677,3,-0.4171398193359329,13,1.0,3.0,-0.13841630326565363,-0.13697340227713747
3,0.33319460822182617,3,0.5976731950367498,16,4.0,3.0,1.8379277833622016,0.6296947493530175
0,0.4850418318410969,3,-0.3173221457910789,14,1.0,3.0,-0.13841630326565363,-0.08818542899158216
2,-2.5519026405443177,4,2.394534800986782,14,1.0,3.0,-0.13841630326565363,-1.5727337589663368
3,0.6368890554603677,3,-1.1258453015043968,14,,3.0,-0.13841630326565363,-0.1090945603996773
0,-0.42604150987452755,1,0.9470350524437391,7,1.0,3.0,-0.13841630326565363,-0.9315203957847527
3,0.4850418318410969,3,-0.8394989404338822,13,4.0,3.0,-0.13841630326565363,0.37878517245587584
1,0.6368890554603677,3,0.1632220853542093,16,1.0,,-0.13841630326565363,-0.41576182105173926
2,-2.0963609696865055,1,1.1969551016305922,14,1.0,2.0,-0.13841630326565363,-1.3497030239466554
1,0.33319460822182617,3,-0.5835026085773564,16,1.0,3.0,-0.13841630326565363,-0.45758008386792953
0,0.33319460822182617,3,-0.3921854009497195,14,1.0,3.0,-0.13841630326565363,-0.52727718856158
3,0.33319460822182617,4,-0.03450540408065915,1,4.0,3.0,1.8379277833622016,0.3090880677622254
1,0.7887362790796384,3,-0.9945588928753396,1,1.0,,-0.13841630326565363,-0.039397455706026846
0,0.33319460822182617,3,-0.3846564132722737,16,1.0,3.0,-0.13841630326565363,-0.20667050697078793
4,0.6368890554603677,3,-0.11768679870137082,14,1.0,3.0,-0.9289539379167956,0.14181501649746434
0,0.9405835026989091,3,-1.099227255225769,7,1.0,3.0,-0.13841630326565363,1.7727272663288849
4,-0.12234706263598606,3,0.7473997053540309,10,1.0,2.0,-0.13841630326565363,-0.52727718856158
2,-3.0074443114021303,1,0.8351485459338582,7,1.0,3.0,3.0237342353389143,-1.5030366542726863
1,0.33319460822182617,1,-0.26741330901865185,16,1.0,3.0,-0.13841630326565363,-0.4297012419904694
2,-3.0074443114021303,1,2.6958679752313475,8,1.0,2.0,-0.13841630326565363,-1.6703097055374474
1,0.33319460822182617,3,-0.5087043752254397,2,1.0,3.0,-0.13841630326565363,-0.3600041372968189
0,-0.42604150987452755,3,1.2631243520024436,16,1.0,3.0,-0.9289539379167956,-0.7642473445199915
1,0.4850418318410969,3,0.41467412687118416,2,1.0,3.0,-0.13841630326565363,0.030299648987623603
2,-2.0963609696865055,3,1.1452684508167732,14,1.0,2.0,-0.13841630326565363,-1.3915212867628457
2,0.02950016098328468,3,-1.231252741612143,1,1.0,3.0,-0.13841630326565363,1.2569686915958715
2,-3.0074443114021303,1,1.3520150540720497,16,1.0,2.0,-0.13841630326565363,-1.5309154961501465
0,0.4850418318410969,3,-0.8995919081360608,2,1.0,3.0,-0.13841630326565363,-0.0324277452366618
3,0.6368890554603677,3,0.2316750587056185,7,4.0,3.0,1.8379277833622016,0.6575735912304776
3,0.33319460822182617,3,-0.6500477242739258,2,4.0,3.0,-0.13841630326565363,-0.17879166509332775
3,0.9405835026989091,3,-1.0669202040146863,1,4.0,3.0,1.8379277833622016,2.720607890162531
4,0.33319460822182617,3,-0.8188242801083545,1,1.0,3.0,-0.13841630326565363,0.4903005399657166
0,0.4850418318410969,1,-0.017869125156516844,16,1.0,3.0,-0.13841630326565363,-0.2903070326031685
4,1.0924307263181798,3,-1.2321107400156524,16,1.0,3.0,-0.13841630326565363,1.7448484244514246
2,0.33319460822182617,3,0.11153543454039015,1,1.0,2.0,-0.13841630326565363,1.3963629009831724
4,-0.12234706263598606,3,0.3182820377956667,16,1.0,3.0,-0.13841630326565363,-0.09515513946094721
2,-0.2741942862552568,3,0.3389566981211944,16,1.0,2.0,-0.13841630326565363,-0.13697340227713747
3,0.7887362790796384,3,-1.0950681854947335,16,4.0,3.0,-0.13841630326565363,0.6993918540466679
2,0.33319460822182617,3,-0.8663193502877761,16,1.0,3.0,-0.13841630326565363,1.7428969055200025
4,-0.42604150987452755,3,0.21503877978147587,16,1.0,2.0,-0.13841630326565363,-0.41576182105173926
2,0.33319460822182617,3,-1.1289441849912694,16,1.0,,-0.13841630326565363,0.6993918540466679
2,0.6368890554603677,3,-0.9893902277939577,1,1.0,3.0,-0.13841630326565363,2.6369713645301505
0,0.6368890554603677,1,7.584910343176532,14,1.0,3.0,-0.13841630326565363,0.11393617462000415
0,0.18134738460255542,3,-0.367230982563506,16,1.0,3.0,-0.13841630326565363,-0.06727629758348702
2,0.33319460822182617,3,0.11153543454039015,14,1.0,2.0,-0.13841630326565363,2.6509107854688807
2,0.4850418318410969,3,0.0423542045488785,16,1.0,,-0.13841630326565363,-0.48545892574538974
0,-0.12234706263598606,3,0.9303987735195968,1,1.0,3.0,-0.13841630326565363,-0.48545892574538974
3,0.33319460822182617,3,-0.47769238473714815,7,4.0,3.0,1.8379277833622016,0.4206034352720661
3,0.6368890554603677,3,-0.5087043752254397,1,4.0,3.0,-0.13841630326565363,0.9084831681276193
2,-0.5778887334937983,3,0.7317752443062199,1,1.0,3.0,-0.13841630326565363,-0.48545892574538974
0,0.6368890554603677,3,-0.7332291188946375,7,1.0,3.0,-0.13841630326565363,0.2115121211911148
2,0.18134738460255542,3,-0.6120776768530779,16,1.0,3.0,-0.13841630326565363,1.3963629009831724
3,0.9405835026989091,3,-0.8394989404338822,2,4.0,3.0,1.8379277833622016,-1.060460039468006
1,0.6368890554603677,3,-0.4171398193359329,14,1.0,3.0,-0.13841630326565363,-0.2763676116644384
3,0.18134738460255542,3,1.8688815622102413,14,4.0,3.0,1.8379277833622016,-0.41576182105173926
1,0.6368890554603677,3,-0.566866329653214,7,1.0,3.0,-0.13841630326565363,0.1696938583749245
1,0.6368890554603677,3,-0.5335937718049294,7,1.0,3.0,-0.13841630326565363,0.07211791180381387
0,0.6368890554603677,3,-0.8829556292119185,1,1.0,3.0,-0.13841630326565363,0.2812092258847652
2,0.18134738460255542,3,-0.5087043752254397,16,1.0,3.0,-0.13841630326565363,2.1630310526133276
3,0.4850418318410969,3,-0.33395842471522125,16,,3.0,-0.13841630326565363,0.6575735912304776
0,0.18134738460255542,3,0.5976731950367498,16,1.0,2.0,-0.13841630326565363,-0.45758008386792953
2,-3.0074443114021303,3,1.4347136953741604,1,1.0,2.0,-0.13841630326565363,-1.767885652108558
2,-3.0074443114021303,1,2.592494673603709,2,1.0,3.0,-0.13841630326565363,-1.461218391456496
2,-1.0334304043516105,3,2.4068685280372293,7,1.0,2.0,-0.13841630326565363,-0.9733386586009429
4,0.33319460822182617,3,-0.20892180050528855,16,1.0,3.0,-1.7194915725679376,0.8387860634339689
2,0.4850418318410969,3,0.059848783726571,1,1.0,3.0,-0.13841630326565363,1.953939738532376
2,-1.944513746067235,3,0.6800885934924008,10,1.0,,-0.13841630326565363,-1.2800059192530049
1,0.4850418318410969,3,-0.5851662364697706,1,1.0,3.0,-0.13841630326565363,-0.16485224415459765
0,0.18134738460255542,3,-0.19858447034252474,4,1.0,3.0,-0.13841630326565363,-0.2484887697869782
4,0.6368890554603677,3,-0.23414075117036726,14,1.0,3.0,-0.13841630326565363,0.37878517245587584
0,0.6368890554603677,3,-0.5169574928807871,16,1.0,3.0,-0.13841630326565363,-0.13697340227713747
0,0.4850418318410969,3,-0.367230982563506,7,1.0,3.0,-0.13841630326565363,-0.10212484993031225
1,0.4850418318410969,3,-0.616775166425641,14,1.0,3.0,-0.13841630326565363,0.18363327931365458
2,-2.5519026405443177,3,8.402074225076982,14,1.0,,-0.13841630326565363,-1.5587943380276066
4,0.02950016098328468,3,-0.3329697624584545,1,1.0,3.0,-0.13841630326565363,0.3230274887009555
3,0.7887362790796384,3,-0.8330467924394914,1,4.0,3.0,-0.13841630326565363,0.12090588508936918
0,0.7887362790796384,3,-0.35059470363936357,14,1.0,2.0,-0.13841630326565363,-0.3181858744806286
0,0.9405835026989091,3,-0.7774749594572992,1,1.0,3.0,-0.13841630326565363,0.6296947493530175
3,0.33319460822182617,3,-0.10554849887765026,16,4.0,3.0,1.8379277833622016,0.2115121211911148
1,0.6368890554603677,3,-0.545239167051829,1,1.0,3.0,-0.13841630326565363,-0.15091282321586758
2,-1.1852776279708812,3,1.7788489986508558,16,1.0,2.0,-0.13841630326565363,-0.9733386586009429
3,0.6368890554603677,3,0.08194854838833729,1,4.0,3.0,-0.13841630326565363,0.40666401433333604
1,0.6368890554603677,3,-0.6500477242739258,1,1.0,3.0,-0.13841630326565363,0.07211791180381387
3,0.4850418318410969,3,-0.5335937718049294,14,4.0,3.0,-0.13841630326565363,0.3509063305784157
0,0.33319460822182617,3,0.25625805681908376,1,1.0,3.0,-0.13841630326565363,0.2115121211911148
2,-2.703749864163589,4,2.0599257609482793,8,1.0,,-0.9289539379167956,-0.0324277452366618
0,0.6368890554603677,3,-0.4836849350325023,1,1.0,3.0,-0.13841630326565363,-0.3181858744806286
4,0.33319460822182617,1,-0.2192591306680524,16,1.0,3.0,-0.13841630326565363,0.2115121211911148
2,0.33319460822182617,3,-1.2312837536026313,14,,3.0,-7.253255015125933,1.8145455291450752
1,0.4850418318410969,3,-0.8496830713636337,1,1.0,3.0,-0.13841630326565363,-0.13697340227713747
4,1.0924307263181798,3,-1.1909681659678524,1,2.0,3.0,-0.13841630326565363,1.2569686915958715
4,0.6368890554603677,3,-0.6741016578296609,1,1.0,3.0,-1.7194915725679376,-0.0324277452366618
1,-0.729735957113069,3,1.529304814788721,2,,2.0,-0.13841630326565363,-1.2242482354980846
0,-0.5778887334937983,3,0.5144918004160383,1,1.0,3.0,-0.13841630326565363,-0.5551560304390402
0,-0.2741942862552568,1,0.5976731950367498,14,1.0,3.0,-0.13841630326565363,-1.2521270773755446
0,0.33319460822182617,3,-0.787812289620063,16,2.0,3.0,-1.7194915725679376,-0.13697340227713747
3,0.4850418318410969,3,-0.4836849350325023,16,4.0,3.0,-0.13841630326565363,0.6018159074755574
1,0.6368890554603677,3,-0.616775166425641,13,1.0,3.0,-0.13841630326565363,-0.22060992790951803
3,0.33319460822182617,3,-0.23993379099358006,7,4.0,3.0,-0.13841630326565363,-0.20667050697078793
0,0.33319460822182617,1,-0.566866329653214,1,1.0,3.0,-0.13841630326565363,-0.2903070326031685
0,0.33319460822182617,3,0.4304785918491193,4,1.0,3.0,-0.13841630326565363,-0.45758008386792953
2,-2.400055416925047,4,1.0418951491891348,2,1.0,3.0,-0.13841630326565363,-1.5727337589663368
3,0.33319460822182617,3,0.2665953869818476,7,4.0,3.0,1.8379277833622016,-0.08121571852221712
4,1.0924307263181798,3,-1.1909681659678524,16,1.0,3.0,-0.13841630326565363,1.661211898819044
3,0.4850418318410969,3,-0.1842319143979402,14,4.0,3.0,-0.13841630326565363,0.18363327931365458
3,0.6368890554603677,3,-0.6534269975041332,16,,3.0,-0.13841630326565363,1.2987869544120618
2,-2.5519026405443177,1,2.0342788448144624,2,1.0,3.0,1.4426589660366302,-1.2521270773755446
0,0.02950016098328468,3,-1.2303211331480106,16,1.0,3.0,-0.13841630326565363,-0.7084896607650711
3,0.4850418318410969,3,-0.40533107359780135,16,4.0,3.0,-0.13841630326565363,-0.3181858744806286
2,-1.1852776279708812,1,0.10119810437762632,1,1.0,3.0,1.8379277833622016,-0.2484887697869782
2,-0.42604150987452755,3,0.8305810999747427,1,1.0,2.0,3.814271869990057,-0.30424645354189855
4,0.33319460822182617,1,-0.6120776768530779,16,1.0,3.0,-0.13841630326565363,0.4206034352720661
0,0.4850418318410969,3,0.07018611388933484,16,1.0,3.0,-1.7194915725679376,-0.2345493488482481
1,0.6368890554603677,3,-0.9561552564781449,13,1.0,3.0,-0.13841630326565363,0.1696938583749245
1,0.6368890554603677,3,-0.26741330901865185,2,1.0,3.0,-0.13841630326565363,-0.06727629758348702
3,0.18134738460255542,3,-0.6500477242739258,13,4.0,3.0,1.8379277833622016,-0.15091282321586758
2,-1.7926665224479643,3,1.992929524163407,16,1.0,2.0,-0.13841630326565363,-1.3497030239466554
1,0.6368890554603677,3,-0.7714925604201649,1,1.0,3.0,-0.13841630326565363,0.2115121211911148
3,0.7887362790796384,3,-1.0462455436891587,7,4.0,3.0,-0.13841630326565363,0.6575735912304776
1,0.4850418318410969,1,0.14849366408490666,13,,3.0,-0.13841630326565363,-0.15091282321586758
3,0.4850418318410969,3,-0.5003212139566446,14,4.0,3.0,-0.13841630326565363,0.3509063305784157
2,0.18134738460255542,3,0.11153543454039015,1,1.0,3.0,-0.13841630326565363,3.347881832405385
2,-3.159291535021401,4,-1.2297331540782168,1,1.0,2.0,-0.13841630326565363,-1.8097039149247482
0,-0.42604150987452755,3,0.18176622193319128,14,1.0,2.0,-0.13841630326565363,-0.9036415539072924
4,-0.2741942862552568,3,0.32861936795843055,1,1.0,3.0,-1.7194915725679376,-0.30424645354189855
3,0.33319460822182617,3,-0.06777796192894375,1,,3.0,-0.13841630326565363,-0.039397455706026846
0,-0.12234706263598606,3,0.29822017440218773,1,1.0,3.0,-0.9289539379167956,-0.680610818887611
1,-0.5778887334937983,3,1.1452684508167732,1,1.0,2.0,-1.7194915725679376,-1.0290963423558632
1,0.6368890554603677,3,-0.4836849350325023,7,1.0,3.0,-0.13841630326565363,-0.06727629758348702
2,-2.5519026405443177,3,0.3389566981211944,1,1.0,3.0,-0.13841630326565363,-1.5866731799050668
1,0.6368890554603677,3,-0.645289748501621,14,1.0,3.0,-0.13841630326565363,0.05817849086508378
0,0.02950016098328468,3,-1.0462455436891587,1,1.0,3.0,-0.13841630326565363,-0.06727629758348702
4,-0.729735957113069,3,-1.2300549526852242,16,1.0,2.0,-0.9289539379167956,-0.9733386586009429
0,0.02950016098328468,3,-0.2916204418073992,7,1.0,3.0,-0.13841630326565363,-0.8060656073361818
1,0.4850418318410969,3,-0.23414075117036726,1,1.0,3.0,-0.13841630326565363,0.1696938583749245
0,0.18134738460255542,1,0.11153543454039015,7,1.0,3.0,-0.13841630326565363,-0.48545892574538974
2,0.02950016098328468,3,0.008162132912751856,4,1.0,3.0,-0.13841630326565363,1.326665796289522
3,0.9405835026989091,3,-1.0152335532008672,1,4.0,3.0,1.8379277833622016,2.966220487102955
0,0.18134738460255542,1,1.4294871412438668,1,1.0,2.0,-0.13841630326565363,-0.48545892574538974
2,-1.1852776279708812,1,1.7758455907453667,7,1.0,,-0.13841630326565363,-0.833944449213642
4,0.9405835026989091,3,-0.30195777197016305,16,1.0,3.0,-0.13841630326565363,1.2430292706571415
1,0.02950016098328468,3,0.3072037650212246,14,1.0,3.0,-1.7194915725679376,-0.833944449213642
3,0.33319460822182617,3,-0.17790981001699707,4,4.0,3.0,-0.13841630326565363,-0.13711279648652477
1,-0.5778887334937983,4,0.3389566981211944,16,1.0,3.0,-0.13841630326565363,-1.0918237365801486
2,0.33319460822182617,3,-0.5087043752254397,1,1.0,3.0,-0.13841630326565363,1.8842426338387257
0,0.18134738460255542,3,-0.6251931235612571,7,1.0,3.0,-0.13841630326565363,-0.13697340227713747
0,0.18134738460255542,3,-0.3949937434350375,14,1.0,3.0,-0.13841630326565363,-0.6527319770101508
1,-0.5778887334937983,3,1.4466016250613387,5,1.0,2.0,-0.13841630326565363,-1.1127328679882438
2,0.18134738460255542,3,-0.7154509784807163,16,1.0,3.0,-0.13841630326565363,2.720607890162531
2,-2.703749864163589,3,1.4657256858624519,10,1.0,,-0.13841630326565363,-1.6284914427212571
1,-0.2741942862552568,1,-0.053861848063831125,10,1.0,2.0,-0.13841630326565363,-0.7642473445199915
2,-1.337124851590152,3,1.0418951491891348,16,1.0,3.0,-0.13841630326565363,-1.1824299726818943
3,0.18134738460255542,3,0.6284019426785816,14,4.0,3.0,1.8379277833622016,0.40666401433333604
3,0.4850418318410969,3,-0.6120776768530779,16,2.0,3.0,1.8379277833622016,0.3509063305784157
2,-0.12234706263598606,3,-0.49836704506267576,16,1.0,3.0,-0.9289539379167956,1.2569686915958715
3,0.33319460822182617,3,-0.2812831116446354,10,4.0,3.0,-0.13841630326565363,0.2115121211911148
0,-0.42604150987452755,3,-0.6844389879924248,16,1.0,3.0,-0.9289539379167956,-0.20667050697078793
1,1.0924307263181798,3,-1.1824086498464805,1,1.0,,-0.13841630326565363,1.326665796289522
3,0.6368890554603677,3,0.2316750587056185,14,4.0,3.0,1.8379277833622016,0.37878517245587584
2,-3.0074443114021303,3,2.9026145784866237,1,1.0,,-0.13841630326565363,-0.0324277452366618
1,0.6368890554603677,3,-0.9180626496708872,1,1.0,3.0,-0.13841630326565363,-0.2484887697869782
2,0.4850418318410969,3,-0.42187080185822345,16,1.0,3.0,-0.13841630326565363,2.4418194713879293
4,1.0924307263181798,3,-1.2322141133172801,16,1.0,3.0,-0.13841630326565363,3.041214571753323
1,0.02950016098328468,3,-1.2300715889641485,1,1.0,3.0,-0.13841630326565363,-0.833944449213642
1,0.9405835026989091,3,-1.0160458606050573,1,1.0,3.0,-0.13841630326565363,0.7690889587403184
0,0.9405835026989091,3,-0.9945588928753396,7,1.0,,-0.13841630326565363,1.2290898497184113
2,-1.944513746067235,1,0.8351485459338582,14,1.0,2.0,-0.13841630326565363,-1.3078847611304651
4,0.18134738460255542,3,-0.35364442278398217,1,1.0,3.0,-0.13841630326565363,-0.09515513946094721
2,-1.1852776279708812,3,1.3520150540720497,14,1.0,2.0,-0.13841630326565363,-0.5969742932552304
0,0.7887362790796384,3,-0.4171398193359329,7,1.0,2.0,-0.13841630326565363,-0.45758008386792953
0,0.6368890554603677,3,-0.2606084513191077,1,1.0,3.0,-0.13841630326565363,0.2115121211911148
2,-1.0334304043516105,3,0.7640359842781732,13,1.0,3.0,3.814271869990057,-0.7642473445199915
2,0.6368890554603677,3,-0.35364442278398217,1,1.0,3.0,-0.13841630326565363,-1.2521270773755446
4,0.18134738460255542,3,-0.5087043752254397,16,1.0,2.0,-0.9289539379167956,-0.0324277452366618
3,0.18134738460255542,3,-0.13432307762551313,14,4.0,3.0,-0.13841630326565363,-0.17879166509332775
1,0.6368890554603677,3,0.2649476165539031,1,1.0,2.0,-0.13841630326565363,-0.0324277452366618
4,-1.0334304043516105,3,0.6284019426785816,1,1.0,2.0,-0.13841630326565363,-0.833944449213642
4,0.7887362790796384,3,-0.19858447034252474,1,1.0,2.0,-0.13841630326565363,0.4206034352720661
4,0.6368890554603677,3,-0.5087043752254397,2,1.0,3.0,-0.13841630326565363,1.3963629009831724
3,0.6368890554603677,3,-0.9428722420615204,7,4.0,3.0,-0.13841630326565363,-0.0324277452366618
4,-0.42604150987452755,3,0.008162132912751856,16,1.0,2.0,-0.13841630326565363,-0.34606471635808883
3,0.7887362790796384,3,-1.231562861517026,16,4.0,3.0,-0.13841630326565363,0.6993918540466679
4,0.6368890554603677,3,-0.7929396053807939,1,1.0,3.0,-0.13841630326565363,2.093333947919677
1,0.18134738460255542,3,-0.08441424085308606,16,1.0,3.0,-0.13841630326565363,-0.6527319770101508
2,-1.0334304043516105,3,0.008162132912751856,16,1.0,3.0,-0.13841630326565363,-0.7642473445199915
0,-0.5778887334937983,3,1.3130331887748705,15,1.0,3.0,-0.9289539379167956,-1.001217500478403
0,0.9405835026989091,3,-0.7154509784807163,1,1.0,3.0,-0.13841630326565363,0.4903005399657166
2,-2.703749864163589,3,1.8688815622102413,14,1.0,2.0,-0.13841630326565363,-1.5448549170888766
4,0.02950016098328468,3,0.03917412340104334,7,1.0,2.0,-0.13841630326565363,-0.13697340227713747
0,0.6368890554603677,3,-0.849836270596646,1,1.0,2.0,-0.13841630326565363,-0.13697340227713747
1,0.6368890554603677,3,-0.5335937718049294,7,1.0,3.0,-0.13841630326565363,0.2812092258847652
4,1.2442779499374506,3,-1.2318006201107694,3,1.0,2.0,-3.3005668418702223,1.1175744822085707
0,-0.5778887334937983,1,1.3463057466231554,7,1.0,3.0,-0.13841630326565363,-0.7921261863974517
2,0.4850418318410969,3,-0.4363430640860928,16,1.0,3.0,-0.13841630326565363,2.4696983132653894
0,-0.12234706263598606,3,-0.367230982563506,16,1.0,3.0,-0.9289539379167956,-0.6248531351326906
3,0.18134738460255542,3,-0.20892180050528855,7,,2.0,1.8379277833622016,0.40666401433333604
3,0.6368890554603677,3,-0.10105051977722852,14,,3.0,1.8379277833622016,0.33696690963968556
0,-0.2741942862552568,3,-1.2298885898959828,14,1.0,3.0,-0.13841630326565363,-0.7642473445199915
2,0.02950016098328468,3,0.3182820377956667,1,1.0,3.0,-0.13841630326565363,1.2569686915958715
1,0.33319460822182617,3,-0.23414075117036726,14,1.0,2.0,-0.13841630326565363,-0.5551560304390402
3,0.4850418318410969,3,-0.6224150070158417,14,4.0,2.0,1.8379277833622016,0.4624216980882564
3,0.33319460822182617,3,0.28727004730737526,2,4.0,3.0,1.4426589660366302,-0.16485224415459765
1,0.6368890554603677,3,-0.13432307762551313,14,1.0,3.0,-0.13841630326565363,0.2115121211911148
1,0.6368890554603677,3,-0.849836270596646,16,1.0,3.0,-0.13841630326565363,-0.011518613828566667
3,0.6368890554603677,3,-0.6001388875014987,1,4.0,3.0,-0.13841630326565363,1.0478773775149202
4,-1.1852776279708812,3,1.031557819026371,14,1.0,,-1.7194915725679376,-1.2521270773755446
2,0.4850418318410969,3,0.015403432691767919,16,1.0,3.0,-0.13841630326565363,1.6054542150641238
4,0.33319460822182617,4,-0.23993379099358006,10,1.0,3.0,-0.9289539379167956,0.22545154212984486
3,0.33319460822182617,3,-0.0012328462323743872,1,4.0,3.0,-0.13841630326565363,0.0024208071101634227
0,0.02950016098328468,3,-0.04352451790106729,16,1.0,3.0,-0.13841630326565363,-0.0324277452366618
2,-0.42604150987452755,3,0.9137624945954542,1,1.0,2.0,3.814271869990057,-0.2903070326031685
1,0.4850418318410969,3,-0.8330467924394914,4,1.0,3.0,-0.13841630326565363,-0.44364066292919946
3,0.6368890554603677,3,-0.30068586686693666,14,4.0,3.0,-0.13841630326565363,0.2812092258847652
3,0.33319460822182617,3,-1.231652035461942,1,4.0,2.0,-0.13841630326565363,0.07211791180381387
2,-1.337124851590152,3,1.3520150540720497,1,1.0,2.0,-0.13841630326565363,-1.2103088145593544
